gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,0,0,-0.4711572209150268,1,1,0.9715909814312735,-0.14419084808907656,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,1,1,0.26233194876495186,1,0,-1.3219744014659962,-0.5774364392503294,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,0.26233194876495186,1,1,1.3186982696467187,0.8055829874339339,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,0,1,1,1.3218163049693654,1,1,0.47833325607248367,1.2174036216372728,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,-0.30815962765280935,1,0,0.3089316130199696,-0.1536398034653871,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-1.2861451872261143,1,1,0.16278117587662463,-0.9809068338187896,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,1,1,0,-1.163896992279451,1,1,0.3122532138641368,-0.8768804274200592,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
1,0,1,0,0.4660789403427237,1,1,0.8520133510412641,0.7349575395747195,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,1,0,1.3218163049693654,1,1,-0.32715494863799877,0.6026721643063719,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.4711572209150268,1,1,-1.4963584457847605,-0.8286248320563895,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,1,1.0247365949379443,-0.9695021644227312,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,0,1,1,1.1180693133915935,1,0,0.31059241344205296,0.945537398577473,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,-1.163896992279451,1,1,0.18769318220787667,-0.8824838777013596,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,1.3625657032849199,1,1,-1.3053663972451615,-0.25810569616069023,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,0,-0.1044126360750375,1,0,-1.5063232483172613,-0.7233898383420844,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,-1.2861451872261143,1,0,-1.5063232483172613,-1.002991020221562,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,-0.9194006023861249,1,1,0.3039492117537195,-0.6548519503915899,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,-0.14516203439059186,1,0,-1.516288050849762,-0.747231969931147,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,1.5663126948626918,1,1,-1.345225607375165,-0.21343191411408707,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,1,-0.1859114327061462,1,1,0.3288612180849715,-0.10252754717399556,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,0,1,0,-0.1044126360750375,1,1,0.9649477797429397,0.24813856886126864,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0,1,0,0,1.2810669066538112,1,0,0.32055721597455417,1.1283856722664964,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,1,-0.38965842428391806,1,1,-0.516486196755514,-0.519687939880692,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,-1.2046463905950056,1,1,-1.5063232483172613,-0.9815880375784772,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.7564030091239073,1,1,0.9267493700350201,-0.4238359785982114,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,0,1,0,-0.06366323775948311,1,1,0.9566437776325223,0.2803748887148678,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,0,1,1,-0.8379018057550162,1,0,-1.5046624478951778,-0.8980856412296864,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,-1.2861451872261143,1,1,0.17274597840912537,-0.980774987929818,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,1,1,1.158818711707148,1,0,-1.5030016474730943,-0.43519669936461275,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.2861451872261143,1,1,0.6643429033458319,-0.9742705907405437,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0,0,1,0,0.4253295420271693,1,0,0.5132100649362364,0.48214304747134085,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-0.7564030091239073,1,1,-0.31552934568341445,-0.6742992190149268,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,-0.715653610808353,1,1,-1.3153311997776624,-0.836008201838809,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
0,0,1,1,-1.0008993990172337,1,0,-1.501340847051011,-0.9412871441827712,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,-0.022913839443928746,1,1,1.036362197892529,0.3874337505599491,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,1,1,0,1.3625657032849199,1,1,1.5229767215629848,2.2808945363984394,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0,0,1,1,0.058584957187179994,0,0,-0.12453729714381558,-0.1356428396207398,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-1.2046463905950056,0,0,-1.1725023634784841,-0.9713260325535075,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
0,0,1,1,1.607062093178246,1,0,0.6543781008133313,1.5786613574199364,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.8735729234982674,1,1,0.009987537044945267,0.5322444852806154,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0.09933435550273437,1,1,0.8254405442879281,0.37767715477603764,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
0,0,1,1,1.1180693133915935,1,1,-1.519609651693929,-0.5267636692555105,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,-1.2861451872261143,1,0,-1.5096448491614283,-1.0030349688512192,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
1,1,1,0,1.607062093178246,1,1,1.5910695388684075,2.531291853870669,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1,0,1,1,1.5255632965471373,1,0,0.13122596785703866,1.123705143207998,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,-1.2453957889105598,1,1,0.3554340248383069,-0.9284761186376805,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.26233194876495186,1,1,0.2707332033120501,0.18854422704602636,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,1.0365705167604848,1,0,-1.4681248386093417,-0.47885966292909893,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,1,-1.5096448491614283,-1.0030349688512192,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,-1.041648797332788,1,1,0.8138149413333441,-0.714226549058546,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,0,1,1,0.058584957187179994,1,0,0.6560389012354145,0.23627243885380889,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,1,1,0,-0.14516203439059186,1,1,0.47501165522831645,0.049534711440118326,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1.607062093178246,1,1,1.6159815451996595,2.5588476446657693,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,-0.4711572209150268,1,0,-0.11125089376714788,-0.3991588230456609,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,1.3218163049693654,1,0,-1.295401594712661,-0.2843430280660735,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,-1.163896992279451,0,1,-1.3219744014659962,-0.9665795805505234,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0,-1.2861451872261143,1,0,-0.6925310414963618,-0.9922236059555336,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0,-1.2453957889105598,0,0,-1.3502080086414152,-0.9932344244376506,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,1.3625657032849199,1,0,0.4932804598712345,1.2890618622934327,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,-0.4711572209150268,1,0,0.41522284003331167,-0.29746169401876504,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
0,0,1,0,1.0365705167604848,1,1,0.008326736622861894,0.6547293161353943,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,-1.2453957889105598,1,0,-1.3336000044205805,-0.984378775561713,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.9194006023861249,1,1,-0.1776829106504866,-0.730817156754161,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,-0.5526560175461356,1,0,1.1625830299708724,-0.1815911319274034,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0,1,1,-0.4711572209150268,0,1,-0.30058214188466315,-0.5031193064999055,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0,0,0,0,0.9143223218138218,1,0,-0.6626366338988594,0.07065202799043084,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-0.715653610808353,1,0,-1.49137604451851,-0.8787042955508354,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.9550717201293761,1,0,1.1160806181525351,1.441168069537204,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,-0.3489090259683637,0,1,-0.36037095707966815,-0.46655404662506655,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0,0,1,1,0.3030813470805062,1,1,1.041344599158779,0.7091377196510802,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,1.4033151016004741,1,0,1.7006823667259163,2.3954026909704256,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
0,0,1,1,1.607062093178246,0,1,0.00666593620077852,1.0910732856874839,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,-0.715653610808353,1,0,-1.5345568554926803,-0.8820004427751297,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,1.607062093178246,1,0,1.1592614291267056,2.1753958509061904,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1,0,1,1,1.4848138982315828,1,1,0.9018373637037681,1.8366398135080433,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1.2810669066538112,1,1,1.5113511186084008,2.095211576096523,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0.22158255044939748,1,1,1.5179943202967348,0.9346820870521302,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.34383074539606057,1,1,-1.4996800466289273,-0.655445256891963,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.26741022933725495,1,1,-0.2972605410404964,-0.3290168101126765,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,1.4440644999160286,1,1,-1.516288050849762,-0.4435249646846631,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,1.0365705167604848,1,0,0.9749125822754403,1.4335210079768408,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.7920741268671586,1,0,-1.5063232483172613,-0.5611314976474866,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,1.2403175083382567,1,0,-1.3402432061089145,-0.3196557519956805,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,-1.041648797332788,1,0,-1.469785639031425,-0.9496154095028218,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,1.5255632965471373,1,1,-1.295401594712661,-0.12959990304286678,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0.832823525182713,1,1,0.9782341831196075,1.2045925960921822,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,1,1,-0.38965842428391806,1,0,-1.5079840487393448,-0.8241200975165205,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,-0.38965842428391806,1,1,0.1494947724999567,-0.2855516153816481,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,-0.8379018057550162,1,0,-1.3286176031543302,-0.8726613589729624,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,1.0773199150760393,0,0,-1.0031007204259705,-0.14131221284652618,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,1,0,0.7920741268671586,1,1,1.4648487067900635,1.4705697027779097,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,0,1,0,-0.1859114327061462,1,0,-1.4780896411418423,-0.7641741666640202,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,0.26233194876495186,0,1,-0.47662698662551095,-0.1742297364598126,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,0,1,1,1.2810669066538112,0,1,-0.34542375328091685,0.49295441036702636,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,-0.022913839443928746,1,0,-1.498019246206844,-0.7472539442459757,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.2861451872261143,1,0,-1.4780896411418423,-1.0026174568694752,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,1.4440644999160286,1,0,-1.4930368449405937,-0.4021033812326972,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,1,0.09933435550273437,1,0,-0.31220774483924746,-0.12542478322542722,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,1,0.9550717201293761,1,1,-0.1228764967217322,0.4592458114199093,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0,1.607062093178246,1,0,0.4716900543841497,1.3624340995062254,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1,0,0,1,1.607062093178246,1,0,-1.498019246206844,-0.33936671239696087,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,1.607062093178246,0,1,-0.37199656003425247,0.7254206869390943,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,-0.8379018057550162,1,1,1.1260454206850363,-0.5189847618061758,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
0,0,1,0,1.0365705167604848,0,1,-0.6526718313663585,0.10471221597480607,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,-0.8786512040705705,0,1,-0.9698847119843012,-0.8520274773488795,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-0.7564030091239073,0,0,-0.6194558229246891,-0.7181819257276992,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,1,0,-1.2453957889105598,1,0,0.37868523074747557,-0.944912906129495,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0,1.3218163049693654,1,0,1.3369670742896367,1.9709028771109676,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
1,1,0,0,-1.1231475939638966,1,0,-0.48659178915801166,-0.9073588020873679,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.2861451872261143,0,0,-1.3352608048426642,-1.000727665794213,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,-0.7971524074394618,0,1,-0.6460286296780248,-0.7492536068953809,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,-1.1231475939638966,1,0,0.4567428505853984,-0.8242519434054923,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,-0.38965842428391806,1,0,-0.1660573076959023,-0.41957296152145734,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,1,1,0,0.832823525182713,1,0,-1.3252960023101632,-0.4510182060412258,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0,0.7105753302360499,0,1,-0.6825662389638609,-0.049833140214942964,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,-0.5119066192305812,1,0,0.5779812813974917,-0.31181092160185997,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,-0.8786512040705705,1,1,1.036362197892529,-0.4745526972226876,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
0,0,1,0,0.9550717201293761,1,1,0.6842725084108333,1.1430864888868493,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-1.163896992279451,0,1,-1.1741631639005676,-0.9595477998053621,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.2861451872261143,1,1,0.1760675792532921,-0.9807310393001606,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2046463905950056,1,1,-0.32217254737174844,-0.925421688876501,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
1,0,1,1,0.9550717201293761,1,1,0.360416426104557,0.8611120810058795,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1,1,0,-0.022913839443928746,1,1,0.9466789751000215,0.2939989639086179,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0,-0.26741022933725495,0,0,-0.34708455370300045,-0.41267302666526784,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-0.2266608310217006,1,1,-0.29393894019632943,-0.3790523249774652,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.3489090259683637,1,1,-0.46167978282675964,-0.45365512382066125,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,-1.2861451872261143,0,0,-1.1658591617901504,-0.998486285681693,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.6749042124927986,1,0,-1.5030016474730943,-0.8820224170899583,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,0,1,0,-0.06366323775948311,1,1,-0.03319327392922482,-0.17187848477314932,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,1,0.01783555887162562,1,0,0.5680164788649905,0.13239985265887882,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
